model,KL,JSD
BPR,0.8347683975241013,0.023891228278552
BPR,3.8625089591947392,0.1227895902069381
BPR,6.895794459028283,0.2558089364808082
BPR,7.943690293183414,0.18322226048593007
BPR,4.408468301550921,0.10961588431507845
BPR,0.15395554573183634,0.06910312136997761
BPR,4.611172630535445,0.14007757510422533
BPR,7.6657558128995085,0.18982534515429217
BPR,3.9313556730758465,0.10466960774570246
BPR,6.207459934726278,0.14498696410119244
BPR,6.105571887132684,0.14308057093170276
BPR,4.78277073871712,0.11875887429970057
BPR,6.588435048889781,0.1905692726431313
BPR,4.481113793559709,0.10697350980843344
BPR,3.6223596371165097,0.10050948246486131
BPR,2.7435919615467923,0.06845917104475219
BPR,1.4477144108959763,0.048970742717320714
BPR,3.697554901749404,0.09236338262765777
BPR,3.956169336320337,0.11247803723495443
BPR,0.525688094912584,0.17036658740206803
BPR,3.254246780520574,0.07389595217070857
BPR,4.720787783478917,0.1398442578953032
BPR,2.381007069883538,0.07206586700191313
BPR,4.022606194893386,0.10812443347523254
BPR,1.6591514016177629,0.08944349092986255
BPR,4.139126895922503,0.11812801888500117
BPR,6.949956254116178,0.16426816320315374
BPR,4.982932023641177,0.15290333386898436
BPR,3.395874483878119,0.08469663268619257
BPR,3.605161355205843,0.09554830713188178
BPR,1.9556595337855425,0.04789732234848376
BPR,5.380376602085968,0.132242711922394
BPR,0.10321509273804629,0.037025383608450785
BPR,6.090451257997132,0.14403875949840117
BPR,5.495805231850487,0.13243458644754438
BPR,1.9786136153526703,0.050302806437083236
BPR,1.946719888261926,0.04418708811377914
BPR,3.4105570419094495,0.08681778706872105
BPR,3.9201116781454606,0.10559263130879382
BPR,6.8358895491035465,0.16836782334904957
BPR,4.376763608451286,0.10874913910298177
BPR,4.240471717582912,0.17586930823408398
BPR,5.018026098814623,0.1317805466970404
BPR,4.336736829705905,0.11848801459052528
BPR,0.6606436598305521,0.03558272018502359
BPR,5.057833125126346,0.13927323420832619
BPR,1.3602980376189941,0.06337694614474436
BPR,9.570110178587266,0.3070473181629575
BPR,2.2789345046934772,0.07227129499588954
BPR,10.13037128497245,0.24541738052423248
BPR,2.2684465908922515,0.05892337590229904
BPR,3.4810720016176138,0.11333570122545714
BPR,4.069514008419784,0.12465297236265767
BPR,3.760976574103546,0.1474074097221124
BPR,1.0685886343764452,0.03264653161304995
BPR,1.1938406553001295,0.056712993222498495
BPR,3.681142973588729,0.10425625056512716
BPR,5.1752961039841265,0.16755163867705303
BPR,8.815262354714799,0.2127229768097487
BPR,3.800816902912295,0.09421862804249131
BPR,3.6142373652712676,0.08672525558046618
BPR,4.093803691635207,0.11825721056776692
BPR,1.7398565265166224,0.06420266097914958
BPR,9.6591441442059,0.2630984707864598
BPR,3.9533738558830254,0.08805030217911432
BPR,2.641684542502517,0.0844441799379314
BPR,1.6596538067994329,0.14217636414608617
BPR,3.4547878615225613,0.0806726606238756
BPR,1.4262545603487407,0.06042094082913115
BPR,2.9651567498056077,0.09308414272906139
BPR,6.4324782494552855,0.16703392478937043
BPR,4.310438024241129,0.11662876293712
BPR,10.787440649819054,0.3139245892014016
BPR,8.050535032313585,0.22102121717916767
BPR,3.761576054089695,0.10457032031414304
BPR,2.8863818119211095,0.07558705511063102
BPR,1.9623753194650704,0.05484822931555498
BPR,1.1801194362515564,0.04909490579580401
BPR,2.5736572603854038,0.09609907042742759
BPR,7.006634987899372,0.17856979441402876
BPR,6.080784199602235,0.15769171868030635
BPR,1.4794784135666883,0.05300024477140957
BPR,8.412192322008616,0.23342784801144495
BPR,2.6745810251685795,0.07676839721552652
BPR,9.331285169199717,0.23823087358344178
BPR,3.933532974011385,0.09963895405891282
BPR,4.819249664498986,0.13428770371003523
BPR,4.399848373137506,0.11504628274547149
BPR,1.3808630937092072,0.0643792307106954
BPR,6.237986983879716,0.16282829243060654
BPR,6.315145560484327,0.1698847861420674
BPR,1.6225912532819498,0.05177561049310903
BPR,3.414768875853348,0.08692670946032104
BPR,0.08848793722572995,0.03004417996274374
BPR,10.703033377507303,0.27447096735597265
BPR,6.087910273920779,0.1410140804451713
BPR,1.1587225531114593,0.0407189261899325
BPR,1.3820822498165,0.059582838508993256
BPR,0.6090741942282382,0.09424206707025663
BPR,10.26297839779362,0.2512706072357924
BPR,4.82787248471618,0.10960123069106563
BPR,6.647361332444562,0.15987736678804587
BPR,4.176122371322689,0.09403682496152138
BPR,6.910849091693724,0.18678004326528946
BPR,9.156168724274902,0.26352170587827844
BPR,0.5750781337040387,0.05118676632956702
BPR,6.805697180750291,0.17992165293844442
BPR,0.18766173056173502,0.06974629532598696
BPR,4.420940174374868,0.11783126995338586
BPR,6.752289944329943,0.18963979518338545
BPR,0.9017551902132139,0.024075161199577966
BPR,4.950944520698219,0.253581995786984
BPR,2.936602728402283,0.07437418120500892
BPR,4.166696490274514,0.10793342642772195
BPR,4.268498358648729,0.11217255945391987
BPR,1.4409400186144379,0.16099268826750376
BPR,5.830728030062878,0.15367813677629583
BPR,2.360848066324942,0.13573945222473469
BPR,3.1829112977690768,0.09448502867378987
BPR,7.94677212168643,0.19744524919483547
BPR,2.086367068645955,0.05827267988970666
BPR,3.996370822696056,0.11593136872140851
BPR,9.275637873564815,0.22354353824766302
BPR,1.9027226324905353,0.07656550941440358
BPR,1.137467880531757,0.03970043481473322
BPR,9.387129182665266,0.2510518405899239
BPR,4.9874909783656545,0.1174552751467032
BPR,1.0501392322040812,0.07195989572797637
BPR,1.42217294541707,0.041718333104209145
BPR,13.300700849325594,0.4120787459324504
BPR,7.26866596298752,0.17043948864416028
BPR,5.003843930422842,0.1467822278441842
BPR,1.4078406161411487,0.10246801335997546
BPR,3.8334110609580248,0.11295847265389855
BPR,1.8917264165247112,0.05228570001660523
BPR,6.151217186533348,0.20050884784488943
BPR,4.422579585353786,0.10006543131087844
BPR,3.66129262475295,0.09452636119843918
BPR,1.438906396630252,0.0707940953837964
BPR,0.25450551500973906,0.09052775410087806
BPR,6.171807432717331,0.14433818757302047
BPR,8.827875561334722,0.2535210641420227
BPR,1.121051041005708,0.03270044111255559
BPR,8.81919996117633,0.22837568604661884
BPR,0.8455321749102305,0.050348345601932715
BPR,5.274203829234209,0.15839829663650976
BPR,3.525000511146256,0.10445337453243829
BPR,1.340068278152728,0.13989497979873694
BPR,1.029084837063288,0.05014458178156937
BPR,5.1457606069649975,0.18274194098247512
BPR,4.442544697616466,0.12954571737830495
BPR,0.08827452842877107,0.03109232828409764
BPR,4.4249913635364235,0.10585385587597793
BPR,5.903041389667583,0.14953153690941232
BPR,2.3328010237283237,0.054961084868600275
BPR,3.5822615585048325,0.09231860023173599
BPR,3.522904775059781,0.08964293476503511
BPR,3.37952238607519,0.08183541464360898
BPR,4.3622409872924335,0.11777120943007288
BPR,1.251537442912038,0.0618551534559372
BPR,7.441732122915412,0.19179024014379464
BPR,7.351532874287732,0.16953967225802896
BPR,10.441801541517615,0.26141218003153766
BPR,7.859300150057669,0.21199389648852138
BPR,2.9032796265485383,0.11303949861607712
BPR,7.4975087317140146,0.18663409208503073
BPR,3.2800475424571025,0.09847426881402703
BPR,2.755486943592326,0.07314265885997248
BPR,6.843060144109452,0.16925376945224407
BPR,4.588929763881589,0.16627495280765522
BPR,2.613194890610035,0.06624958531311295
BPR,6.128939396665625,0.15926265156519187
BPR,10.445909916200899,0.24816678731368985
BPR,4.5881754156335015,0.10488202929345745
BPR,7.622393767053544,0.1754723085158368
BPR,5.369936290775809,0.16787714063369727
BPR,9.349698587040185,0.2349995125750315
BPR,1.7790086848576632,0.06293966971148707
BPR,1.3072163051649592,0.04326397863618751
BPR,3.3389745545802936,0.08013263408663378
BPR,0.5309611372886652,0.19629830392195674
BPR,1.7956097662588189,0.06803826216497143
BPR,3.0702164171935036,0.09237414482036835
BPR,0.7018819856803404,0.02334572763778915
BPR,2.831761496989599,0.0853886017187245
BPR,2.623755880240067,0.08463051922108622
BPR,3.0732611573268236,0.07651773063018891
BPR,8.185023384259184,0.18945156689654719
BPR,4.761817975588097,0.1274611856188126
BPR,0.815825891520368,0.07281564286199635
BPR,5.6398755730009436,0.13396368778330264
BPR,3.536291766058966,0.09792177788305348
BPR,2.1180282356424054,0.07323154622754956
BPR,6.66401925927022,0.18242380012469375
BPR,3.6097131593331304,0.11448015664289618
BPR,5.1147895078007,0.13753345997863375
BPR,3.7344192424428386,0.08449720922959436
BPR,4.917791162959756,0.11553733368089389
BPR,2.4484434828941604,0.07371276028252603
BPR,8.486383383578678,0.20157489696367825
BPR,9.118980218180429,0.2392528747527719
BPR,0.7669872158397418,0.048358386070523465
BPR,5.567302449507809,0.1327972742562219
BPR,4.874319756126688,0.11951797622439139
BPR,3.4611718331554133,0.10789265604343776
BPR,4.3109947210187585,0.10944391813020353
BPR,0.7970643167159719,0.05294204893865705
BPR,5.185791879683149,0.15671252823840465
BPR,4.37271876418371,0.10475113762596754
BPR,10.002732655356535,0.326284063368146
BPR,3.3322210153616947,0.09806861919195976
BPR,7.293760338312408,0.1769176950233642
BPR,4.6655989755212905,0.17971575703465442
BPR,0.7494896054306137,0.03626829491895872
BPR,2.3728523915200226,0.05943675443855241
BPR,2.6142290469930543,0.07997654407954886
BPR,2.8855806041026497,0.10160216920322838
BPR,8.514175330906308,0.20339596837534737
BPR,7.132155383156706,0.1638351813457801
BPR,0.46378134867861154,0.03281119730796931
BPR,6.552083940358416,0.1866128116474627
BPR,1.6912722600109065,0.04407851182629122
BPR,4.613490489234584,0.13239064183340635
BPR,0.7775408039846988,0.05685094697917028
BPR,2.4322109334845337,0.07083804806347853
BPR,2.1561699242757255,0.07047519143591864
BPR,5.496309291996608,0.13950705839194155
BPR,7.619854575636508,0.19006654487389402
BPR,6.777461173379748,0.16521793446243033
BPR,1.698453862096076,0.1987880789821013
BPR,7.551678675293902,0.18279782951607498
BPR,4.496670046920043,0.10833303592674304
BPR,11.498529337915743,0.28657944804367524
BPR,7.414226034384932,0.18467231460580877
BPR,5.106410674318736,0.1828038347049064
BPR,5.007445196664685,0.16547002390161702
BPR,9.355664427287119,0.23687609967856216
BPR,1.2765816590717924,0.06026773663757536
BPR,6.506544420735396,0.1609119528954935
BPR,8.638356069840535,0.223471460808621
BPR,1.144858373144773,0.048729570112933336
BPR,8.208767813286833,0.19823188495941613
BPR,7.882208574766717,0.22139845256272858
BPR,2.5102089513246653,0.11506112459215295
BPR,4.5083263382996694,0.12811870240551232
BPR,6.756835952354583,0.17636487169636844
BPR,5.818182898184188,0.1510518452512916
BPR,1.357210285313299,0.05581655636824077
BPR,4.609646880423157,0.15558505662653815
BPR,1.2514989574708926,0.041324298139807064
BPR,5.7451274502933405,0.13908619663428293
BPR,4.081965593095828,0.13259701305436533
BPR,0.7593367856508604,0.032765992428619245
BPR,4.316889964526071,0.11044158623688533
BPR,2.1324640581110286,0.07293906094228012
BPR,4.220872567361766,0.142702903458678
BPR,1.7240141891405025,0.05551294737265186
BPR,5.066908197019373,0.1468196242861616
BPR,2.3049447006325443,0.07543908353221473
BPR,0.3566749438626754,0.1691948550455327
BPR,3.446390286507651,0.07849150804663917
BPR,2.0994038885102797,0.09033824282202602
BPR,2.0854606746161277,0.05838305968971403
BPR,3.0730991529569294,0.0818036076233653
BPR,8.283695086892973,0.21234016884231227
BPR,4.982781647243683,0.11316333434525849
BPR,2.993448791070863,0.15696394375286776
BPR,3.883960561640311,0.10394922416898181
BPR,6.47124748723155,0.17209458721991044
BPR,8.100412278387646,0.18552745207426993
BPR,11.949026703777427,0.3101548512851189
BPR,4.759644749624002,0.20053031193452694
BPR,5.92422773892077,0.19281170158607694
BPR,3.7228822244233886,0.10677855139525293
BPR,5.762240239132871,0.14087202975632038
BPR,3.58137848876091,0.11044389106014604
BPR,4.7413926679591905,0.11642315215402876
BPR,2.909817240253947,0.07621570866614537
BPR,2.3055194018319725,0.08063556683969386
BPR,7.816115056144625,0.19593307443745847
BPR,5.071400535973625,0.11990421113670661
BPR,3.256728149385013,0.10167166781438108
BPR,13.903187074019458,0.3568671486376436
BPR,0.8925539830398712,0.04268456858446389
BPR,4.103613297553743,0.13397204071290256
BPR,4.124249028164684,0.1311162621964793
BPR,6.840791060309755,0.1764172900466113
BPR,11.032504875432002,0.2677935490859035
BPR,5.270388356844604,0.1327034305257619
BPR,5.589764187815284,0.1497399417829606
BPR,8.384679134840908,0.2722253810536137
BPR,3.32313162548536,0.07796517220242695
BPR,0.387307671157411,0.041016745660578446
BPR,4.590731622378964,0.1522400648133399
BPR,6.577412228334381,0.15496324258552582
BPR,6.020304822942568,0.23371064381490356
BPR,6.5191822309409435,0.17010967095643706
BPR,7.797677748634412,0.19162552539116312
BPR,4.075417289242223,0.15025121869358196
BPR,2.647016423499733,0.08451628730505442
BPR,4.868730674435051,0.12221752770126029
BPR,4.5291727451350425,0.12180568849429683
BPR,1.0804605800378517,0.10420806593522568
BPR,6.919439805679901,0.16674717072169298
BPR,6.211751520653642,0.1549913652846904
BPR,0.5598113329455117,0.035829561387756594
BPR,3.980922768200234,0.0896302080906521
BPR,4.302019594552325,0.13902198911621189
BPR,2.980434197275935,0.12140212135687836
BPR,5.006128689796454,0.13100859907967102
BPR,6.673525223590766,0.18019721617209788
BPR,3.584032966684503,0.10697534948268662
BPR,1.4624368117387716,0.06193150293490751
BPR,3.3210648624073795,0.12695812519740352
BPR,7.74863424641273,0.1853732646304656
BPR,8.40208111172005,0.20102236124551617
BPR,3.4837181956668872,0.13110479228331204
BPR,7.012453534413846,0.19754310921907672
BPR,0.7353048005889264,0.040377162490735655
BPR,4.669991637009788,0.1435055863745036
BPR,1.8307489709490405,0.05900055680609053
BPR,0.47562531785386464,0.014224065288587983
BPR,6.899879282341446,0.22465343008919272
BPR,3.9131206012113204,0.10865295166331697
BPR,0.8376365979158764,0.03767843650823932
BPR,3.877421064972879,0.10294411770329875
BPR,5.875771430816446,0.13789357121615997
BPR,3.7988999560020233,0.15979460692048764
BPR,6.919081822384745,0.18313773284485854
BPR,5.656602135475182,0.14100220347600634
BPR,0.78436218097949,0.04377955365269543
BPR,2.344637808606803,0.080477452159562
BPR,8.21108042150043,0.19988695346175023
BPR,0.3193399536433055,0.013557553548874134
BPR,0.9077095999344501,0.12059050762622991
BPR,7.5656253035436825,0.26520001125189296
BPR,1.511536611441871,0.10366575856632755
BPR,1.6458004967918978,0.055033279411401
BPR,1.1915655473481443,0.15199481102976628
BPR,5.7643669917497515,0.13631215787749593
BPR,10.250738738379228,0.3369019837421034
BPR,5.010517041500609,0.1558013869809573
BPR,1.1156880634879673,0.0552336451648405
BPR,0.5063352616349297,0.018414431451441664
BPR,7.605835496443268,0.18520723594025684
BPR,6.386894704197815,0.18570891516284813
BPR,6.3568392415213255,0.14480381029397063
BPR,1.9648624540688824,0.06175661015548711
BPR,0.09118721576453781,0.032383932781410205
BPR,3.156540198878783,0.1410049832925342
BPR,2.0254273494172823,0.07058408446670451
BPR,3.5674838935943805,0.16186005644310633
BPR,1.2336550146301177,0.07895126046301751
BPR,3.4427344937171473,0.11866625377566159
BPR,2.855596454430929,0.10099046081653709
BPR,8.902598412826075,0.24634809462955165
BPR,0.6751829847625934,0.04131301709086501
BPR,2.450207598257678,0.10141002749638531
BPR,1.5452355529400164,0.08534628771777801
BPR,7.5066916599677285,0.18805622694931062
BPR,1.3921466793934145,0.12489302753286502
BPR,5.115510550630741,0.14046031071784004
BPR,1.8584010118956318,0.09857846738321646
BPR,10.772413071294892,0.2661940058851936
BPR,6.321999097409703,0.16214558232633708
BPR,3.4343014893624617,0.09999919531120145
BPR,3.935412137999215,0.10796676850114734
BPR,2.102243082337972,0.06947297010396893
BPR,5.675212106725189,0.14038368794690267
BPR,7.570371871120257,0.19647586756898303
BPR,8.193633284503923,0.19456319797702815
BPR,2.543761246579789,0.06925374310952165
BPR,6.049604813430441,0.15209286388581886
BPR,2.12007595686979,0.06953011108430393
BPR,9.100590504885359,0.21406193660951806
BPR,4.485968246743082,0.13104537331790747
BPR,3.860804832184223,0.09961110366402189
BPR,3.742435645445553,0.12217254147917007
BPR,2.3152627482623904,0.1859410790695651
BPR,1.1007126452094336,0.06136064275173072
BPR,4.052691429702313,0.09189098950886349
BPR,3.1999121785062465,0.09157861361292491
BPR,4.447030129174581,0.13732094931013966
BPR,2.626691585816994,0.09761948782965445
BPR,11.289026708030985,0.2949706498947787
BPR,4.603550333558158,0.12181251960638101
BPR,7.718835469439335,0.18099331965102194
BPR,4.197776167682818,0.11112325783956763
BPR,3.8392122863948845,0.1355529805880667
BPR,4.876424135156708,0.1169602183028628
BPR,4.520181016256354,0.11700272973787124
BPR,0.9285736077853334,0.050055336396917616
BPR,2.9506556444901815,0.0993370889918645
BPR,4.890324190665677,0.12064014207405557
BPR,3.1570835598397577,0.10616641701103724
BPR,2.576007718831951,0.10312575234618614
BPR,5.507084685840111,0.1283697234215181
BPR,1.5312849156858672,0.05270187589273923
BPR,0.027838144924852398,0.009649132917398075
BPR,5.074810605928203,0.17664866945898983
BPR,10.015281746179392,0.25887696884313677
BPR,0.6934503601667135,0.032659805768243455
BPR,0.8705381814218149,0.024586818847243543
BPR,3.122650779814764,0.13522322872053194
BPR,0.2826734326818202,0.1039269085537868
BPR,4.7632704762903915,0.1292683678937273
BPR,1.0365384627971657,0.16158525191783688
BPR,5.34830718030972,0.12911011400590042
BPR,0.4445875573022394,0.05333877145888438
BPR,11.4934640885851,0.28918041195277033
BPR,6.022944498201327,0.16221398929632747
BPR,2.1613145504435773,0.07329772463585775
BPR,3.8229630450735725,0.11685738469308682
BPR,1.7464099158308861,0.061261008580472294
BPR,5.105994086702239,0.12408541648443695
BPR,4.568996405782736,0.11574449585664738
BPR,0.7140216628922496,0.04573701814579465
BPR,2.26159635911571,0.07785979533424418
BPR,3.9812369959673353,0.12886968983378355
BPR,4.758597861003953,0.16412830860291322
BPR,1.0885708391512237,0.0965783364467696
BPR,5.599450978333298,0.13718248903294095
BPR,8.086240588308558,0.21591569441301062
BPR,0.7344124786522107,0.05302108255695931
BPR,4.060261508039924,0.11032553765332215
BPR,2.41977956280432,0.08043939141579368
BPR,4.95686565925249,0.1304788695926912
BPR,4.422604737667608,0.1141515183178504
BPR,1.2508871715344592,0.03845465098782085
BPR,3.1355761748880044,0.09714333799405601
BPR,0.5688355276512812,0.09682178658187815
BPR,4.435861715915967,0.11495360820089331
BPR,1.871039651359512,0.04950311994054535
BPR,2.543021472271854,0.06692681611112983
BPR,3.2589703309867435,0.08625791962799653
BPR,4.250496935830096,0.16674535766960982
BPR,2.9853371059829574,0.08607776346861692
BPR,6.306137341360935,0.16168706136421504
BPR,3.648398692057319,0.11844092738325579
BPR,6.687573820316504,0.17266544464140113
BPR,1.3014637812641714,0.03530962842263486
BPR,0.520295356821648,0.0426092440444008
BPR,0.02397635270773813,0.008716598601661048
BPR,0.35620648633399243,0.02725109600541926
BPR,0.17908751930846575,0.06014781932067988
BPR,5.49154612810686,0.12757059386676833
BPR,1.1504851814322046,0.10140690396830684
BPR,3.970775372412162,0.10953415646790081
BPR,1.4673718434160206,0.03869845316687021
BPR,2.324552283882892,0.06063246915234456
BPR,0.1144112464041617,0.042324202525793705
BPR,0.38608748894003614,0.02897453613529143
BPR,4.136351155641333,0.153919786196014
BPR,6.944421302594049,0.18132103048778342
BPR,6.2321647822066035,0.17757814530521543
BPR,10.55602891563552,0.2615878024767939
BPR,0.013693977272055466,0.004772500381388729
BPR,7.58586293572053,0.18000889106122794
BPR,2.0658266632683575,0.1832617812822851
BPR,4.331518998123517,0.1313497309460092
BPR,3.157387196382027,0.07789920786203461
BPR,8.416084524448287,0.20926051520305566
BPR,2.907853600440369,0.07856453400799067
BPR,0.08227645301791683,0.03225623743063764
BPR,5.75924582261143,0.1654935429851617
BPR,2.7271938740550272,0.07743494745423359
BPR,7.567606519395224,0.2235429092937681
BPR,1.4478926334977162,0.0467783556363504
BPR,0.04688625059538078,0.01683717174753194
BPR,7.925679761449583,0.21126881213923096
BPR,1.4788832328517885,0.06988350345413068
BPR,4.093887173525114,0.11732796359638233
BPR,0.6704913177541373,0.07121103824730671
BPR,0.07784462868631338,0.02588831317180414
BPR,5.274705790385569,0.132022552117975
BPR,9.979475510307509,0.2587497072822399
BPR,4.74972243785776,0.17866984920182258
BPR,6.814345391613668,0.2013676421573461
BPR,2.5527144878253067,0.09074135188655133
BPR,0.5711745660075058,0.08264143816037785
BPR,6.810185139673723,0.18619880681169
BPR,4.911502842209295,0.11039813626499503
BPR,1.5618403864291759,0.06253490246145207
BPR,1.8137823116843157,0.0443205316159503
BPR,1.2335445144414812,0.11944714332208171
BPR,4.8426801105467305,0.1252641484027324
BPR,3.304331606960341,0.0838454656272763
BPR,2.978205196914927,0.10463615789230885
BPR,5.400482004574221,0.17874678481171258
BPR,9.0283410562952,0.23044661534740563
BPR,1.0139578306732686,0.052848204145779065
BPR,1.4268816466292478,0.0429799173783741
BPR,5.731666544980377,0.14246661818226009
BPR,5.715637902780445,0.16768041420725574
BPR,2.5844058954421056,0.08412247453787296
BPR,3.8796695275451767,0.09854846595720511
BPR,2.5880983547538645,0.08214432009610895
BPR,7.319171450011753,0.18998078666628507
BPR,1.031731208471093,0.1477825016199482
BPR,3.035460537483168,0.1399710251224276
BPR,2.509686741016505,0.09448550009687856
BPR,12.972217352597932,0.32823945575371544
BPR,0.09746449575662429,0.034700514278923685
BPR,0.2519804439476268,0.0849106480131251
BPR,5.785583623492872,0.14563942746640474
BPR,4.75171868023807,0.11752021937860528
BPR,2.8665257214130304,0.1105335197532488
BPR,4.585039655611748,0.12166941466866635
BPR,6.633110759313452,0.15629021566515672
BPR,3.101764409174741,0.11459061565534759
BPR,0.1948338635833861,0.07397184313311382
BPR,1.372044146315738,0.0486332047729713
BPR,0.8564076764490063,0.12384616294960668
BPR,3.369974865628755,0.11201228740869924
BPR,2.5831922348367304,0.1410425642801965
BPR,1.0151118875038958,0.04796946623657706
BPR,4.646205648482135,0.11334325912457696
BPR,1.1507660225994525,0.09081839928071639
BPR,4.148554440745185,0.14795362227430414
BPR,4.510427700601875,0.1296284490966467
BPR,4.148998982442093,0.11949264835682089
BPR,5.32694048799148,0.1352166158058871
BPR,0.5774346689137051,0.03365796242433158
BPR,2.412654393500057,0.07282459780343639
BPR,5.882022566463782,0.13857925489676096
BPR,5.105313719521096,0.21054573501768553
BPR,2.1943478215532397,0.1570611296254552
BPR,1.1874999197663383,0.11374372073063992
BPR,8.875624693395935,0.26113190293416344
BPR,3.508391730586893,0.08350426855419527
BPR,3.8637309024232125,0.09084032004748467
BPR,1.8433683118290058,0.062078969693316596
BPR,4.7933299534422575,0.20929196427345412
BPR,4.323315776986326,0.13270982292217182
BPR,1.2703908206042818,0.04767843246756975
BPR,2.698313658794987,0.06668952289077859
BPR,1.6383439924829712,0.06494843009658506
BPR,2.645162399121455,0.06965132870933016
BPR,2.5148588920650714,0.08876656039157761
BPR,5.0361605631243345,0.13053840337893316
BPR,2.4740681080681153,0.15531243168237518
BPR,2.7765830066115145,0.079664580587394
BPR,0.3487283982549696,0.1294043998508913
BPR,2.3111010507700733,0.09227768669585493
BPR,6.670890938276382,0.16450910796091972
BPR,4.2769128880617995,0.10474165366377441
BPR,2.2540397570096586,0.08151008014956206
BPR,4.1377445013904,0.12843573443995107
BPR,4.583395143462692,0.10861664614256021
BPR,1.4088214842713511,0.06576591719380041
BPR,6.254752517004865,0.14884966576666095
BPR,0.7067218791270764,0.024300710165681142
BPR,4.273261755992809,0.12026035655065075
BPR,9.448703348095915,0.23446233202849973
BPR,0.2434003064966454,0.08569045855866331
BPR,7.213554611525911,0.17137550029529883
BPR,6.765284136683953,0.2133944620450492
BPR,4.942081043667368,0.12933733489979818
BPR,4.042728192279053,0.15021041369562615
BPR,3.041065982862443,0.07811979503008745
BPR,0.1760256089243709,0.06733327075101973
BPR,7.557960150733364,0.22466467439268784
BPR,2.0046460275520936,0.07057665705827638
BPR,0.11435831234372248,0.04423506284154208
BPR,3.269907978203634,0.10948957518351335
BPR,5.369026548452949,0.1262371819786305
BPR,7.156747897015581,0.18011080136010452
BPR,7.115361867416279,0.18302907419575787
BPR,6.680343027584581,0.16676611414594747
BPR,8.737358580356384,0.2327483008977163
BPR,10.009467662254698,0.24825935271764604
BPR,2.816440823579401,0.09058950703815287
BPR,3.9733105955451604,0.15276222008765572
BPR,1.363259084440872,0.04396980116152744
BPR,3.7228365654398763,0.1042058917787666
BPR,6.268621387444893,0.1684988878677138
BPR,6.99993414925102,0.1690749791261297
BPR,1.586241045782145,0.08303604533052919
BPR,0.09701415969712907,0.03591251996501639
BPR,5.47666414233894,0.1524839805630735
BPR,4.069074240966675,0.09210070817960375
BPR,0.19322874420857675,0.0734891394287469
BPR,8.563918529576565,0.20872974047934997
BPR,3.567486360371678,0.11657244482350293
BPR,5.40959393945217,0.13313693434767201
BPR,1.3242213261540903,0.04625051345888089
BPR,0.19341191882447936,0.07076193780046001
BPR,8.413583628411848,0.23077933812463178
BPR,4.359303093292914,0.11965236296930169
BPR,5.175061069523975,0.1314622335322992
BPR,9.072527617072629,0.227120226504118
BPR,5.213538202135926,0.1414025116803044
BPR,1.6362750145358567,0.050097866987684446
BPR,8.703321513480144,0.20772318124237935
BPR,1.3043349577270782,0.04657901378554711
BPR,7.145153053275427,0.1916469099985907
BPR,8.64602812445548,0.21676394170527147
BPR,3.5332040066857036,0.08667488642283715
BPR,6.487930524939422,0.1987341752284751
BPR,0.14676946579745903,0.06266830186747618
BPR,5.482681495550205,0.15841816151107327
BPR,4.3226005940727745,0.17318363487269664
BPR,2.184271747890411,0.08234697613569086
BPR,1.1100649655306356,0.09944361219054536
BPR,6.7588043132092945,0.22818996531245264
BPR,0.7179386040474202,0.08053927348380008
BPR,6.897439671180764,0.1831111278793658
BPR,5.715867075215646,0.13707154917255654
BPR,1.828707001632643,0.06288130783712574
BPR,5.713296507562849,0.1600788898004315
BPR,5.400700625764969,0.1265734124366576
BPR,0.07925824641994843,0.02851751458767835
BPR,6.7439047230869065,0.15686080200348695
BPR,0.3107455480538493,0.1203405140176503
BPR,4.2152630878315405,0.09759681864501786
BPR,5.379187656972736,0.14766180586665897
BPR,4.274249041813728,0.11541163656741935
BPR,4.161355491849488,0.14805155043979978
BPR,1.5195571862492607,0.09374595984240176
BPR,0.8389329303107721,0.03994773711512963
BPR,3.4513854211313566,0.11787639706459624
BPR,5.9543340862763525,0.15375959304914952
BPR,5.021465105881163,0.16546691432987828
BPR,2.71341059023776,0.08010472448059333
BPR,5.2633283003449725,0.13700275889982297
BPR,5.551297847790031,0.16589159450155053
BPR,4.139092160545034,0.11847266477976379
BPR,1.3801978924013618,0.03719410718190922
BPR,5.0101218045744185,0.1667505555865287
BPR,2.684075822041134,0.08718692901192836
BPR,9.324515222261105,0.25223485798660633
BPR,5.53803721518077,0.17570762789475333
BPR,3.806629602260067,0.1311101443970133
BPR,1.8186388825885538,0.05866946626322894
BPR,1.5413318906147613,0.09045186001243713
BPR,5.407954632821891,0.12805892060528923
BPR,6.453750747763684,0.1603659951668681
BPR,0.8196804596975742,0.06166629196064466
BPR,5.802282465719873,0.1330352707483694
BPR,6.146358495947275,0.1486030865592129
BPR,0.4627058617011345,0.08042504227753179
BPR,4.582200715083907,0.13471167384558136
BPR,4.718540538171361,0.12601114462430513
BPR,9.46145098742242,0.23635324729218307
BPR,6.803833437133694,0.21287859417763208
BPR,5.334488451991756,0.13214974209649447
BPR,3.043216738598049,0.08074074653847779
BPR,5.808670411238431,0.135293985526287
BPR,5.882150937203842,0.17860217817603888
BPR,2.874840061652939,0.09976736423212712
BPR,5.872931264355318,0.1508958390445455
BPR,1.85219021833567,0.16667373605752903
BPR,6.85544413805199,0.16204026890449721
BPR,5.259298974740392,0.12133307452829191
